session id;time;paddle distance;ballHits;ballBounces;amount of bricks;win/lose;type of personality;playerAPM;playerReactionTime;playerPaddleSafety;GEQ - content;GEQ - skillful;GEQ - occupied;GEQ - difficulty;satisfaction;brick height_rl;paddle speed_rl;ball speed_rl;paddle length_rl;ball size_rl;brick height_multi;paddle speed_multi;ball speed_multi;paddle length_multi;ball size_multi;brick height_single;paddle speed_single;ball speed_single;paddle length_single;ball size_single
10;77.51899999999999;202.9997;15;45;0;1;5;417.9801;0.008333521;1.0543200000000001;5;4;4;3;17.0;2.439757;15.0;3.1036259999999998;26.634729999999998;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
3;94.63613000000001;485.5;23;51;11;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;5.0;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;22.74033;192.5999;7;19;19;0;1;172.5737;0.03319016;1.1618629999999999;4;3;4;5;15.75;4.751245;15.0;6.546988;10.0;5.556939;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
6;41.00075;303.5996;12;24;15;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;5.0;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
8;27.98045;188.8998;8;14;18;0;1;172.5737;0.03319016;1.1618629999999999;4;2;4;5;15.0;2.498718;15.0;2.0;19.77749;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
10;37.02066;295.4996;14;24;13;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;5.0;15.0;2.0;21.98384;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
2;83.77795;552.0148;27;60;0;1;2;397.9774;0.0054280809999999995;1.258794;4;3;3;4;14.0;3.080148;15.0;2.0;21.89172;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
4;98.75544000000001;696.3024;19;74;0;1;2;397.9774;0.0054280809999999995;1.258794;5;3;3;4;14.75;1.191668;15.0;2.0;26.30915;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
2;119.7319;285.2996;25;54;0;1;5;473.5743;0.007544647;1.154614;4;3;4;3;14.75;1.871157;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
2;115.8726;595.8014;25;52;0;1;6;382.4972;0.009612706;1.019206;4;3;4;3;14.75;3.929557;15.0;2.0;23.56721;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
4;77.73897;177.4998;11;46;4;0;6;382.4972;0.009612706;1.019206;4;4;4;4;16.0;3.020248;15.0;2.0;23.09966;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
5;75.67931;386.3997;19;56;0;1;6;382.4972;0.009612706;1.019206;5;4;4;4;17.5;1.0;15.0;2.0;26.31731;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
3;109.0537;707.3034;30;56;2;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;2.0;21.85845;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
5;46.94088;301.2996;9;17;17;0;1;212.1012;0.03423861;1.041402;5;2;4;4;16.0;5.0;15.0;2.0;26.28462;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
8;31.60053;213.9996;8;14;18;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;3.7874730000000003;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
10;44.16082;297.1996;17;25;9;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;3.9654599999999998;15.0;3.8314410000000003;18.31105;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
2;119.272;641.302;38;89;0;1;2;422.8975;0.007807532;1.201791;4;3;3;4;14.0;2.1631810000000002;15.0;2.0;30.0;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
9;73.9996;596.9016;31;66;0;1;2;422.8975;0.007807532;1.201791;4;3;3;4;14.0;2.942786;15.0;2.0;27.237309999999997;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
10;69.28039;672.5889999999999;23;60;0;1;3;241.1087;0.03132493;0.9042872999999999;5;4;3;4;16.25;3.332014;15.0;6.154991000000001;30.0;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
7;141.9135;669.0028;35;73;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;5.0;15.0;2.0;27.4078;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
9;48.900929999999995;188.2997;17;45;0;1;5;417.9801;0.008333521;1.0543200000000001;5;4;4;4;17.5;1.0;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
10;124.991;403.6998;27;54;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;3;14.75;5.0;15.0;2.0;27.43763;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
2;61.78122;477.5999;14;27;11;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;4.915465;15.0;2.628612;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;42.620779999999996;281.2996;14;30;9;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;5.0;15.0;4.652251000000001;23.934639999999998;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
9;39.440709999999996;273.4995;8;16;18;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;4;16.0;5.0;15.0;2.0;25.250999999999998;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
2;111.8932;625.4568;33;70;0;1;2;397.9774;0.0054280809999999995;1.258794;4;3;3;4;14.0;4.6421220000000005;15.0;5.06962;25.00546;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
5;86.71746;285.1996;15;51;0;1;2;397.9774;0.0054280809999999995;1.258794;5;3;3;4;14.75;2.361583;15.0;2.0;29.954190000000004;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
8;113.9329;535.7001;29;59;0;1;2;397.9774;0.0054280809999999995;1.258794;4;3;3;4;14.0;5.0;15.0;4.562668;25.60962;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
7;122.3915;371.2997;30;54;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
9;92.77644000000001;244.7995;15;65;0;1;5;473.5743;0.007544647;1.154614;5;4;4;3;17.0;3.4930480000000004;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
2;116.6324;502.0999;30;63;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
4;121.1317;606.8018;28;55;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;4.295926000000001;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
9;139.513;531.7004;29;63;0;1;6;382.4972;0.009612706;1.019206;4;3;4;3;14.75;5.0;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
2;45.60085;310.8443;14;14;18;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;3.793888;15.0;2.0;27.270659999999996;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;94.8161;539.5827;25;53;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;3.268907;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;128.9507;1020.508;34;88;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;3.941147;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
9;101.7749;640.2022;29;48;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;4.2681569999999995;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
8;95.29602;435.5997;27;58;0;1;2;422.8975;0.007807532;1.201791;4;3;3;4;14.0;4.2622089999999995;15.0;2.0;30.0;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
2;99.53531;207.6783;24;49;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;2.550647;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
3;111.0134;323.6996;23;64;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;3;14.75;3.3168349999999998;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
4;113.6129;574.4011;28;69;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;5.0;15.0;2.0;27.44055;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
8;113.15299999999999;391.0998;30;56;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;3.744595;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
2;128.3306;692.4029;33;67;3;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;5.0;15.0;2.0;27.08592;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
5;140.2131;1010.3689999999999;42;91;0;1;1;172.5737;0.03319016;1.1618629999999999;5;3;4;4;16.75;4.48664;15.0;3.93495;28.875840000000004;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
7;67.26073000000001;492.8376;18;41;7;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;4.474564;15.0;2.0;26.381059999999998;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
9;28.66047;195.1998;8;20;17;0;1;172.5737;0.03319016;1.1618629999999999;4;3;4;5;15.75;4.445785;15.0;5.789727;27.59712;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
5;98.59546999999999;372.5997;17;60;0;1;2;397.9774;0.0054280809999999995;1.258794;5;3;3;4;14.75;1.581045;15.0;2.0;30.0;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
8;40.96075;519.7003;15;45;7;0;2;397.9774;0.0054280809999999995;1.258794;5;2;5;4;14.25;5.0;15.0;12.0;23.47875;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
2;94.17621;248.0995;24;52;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;2.7288040000000002;15.0;3.314292;27.058709999999998;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
5;135.8522;560.901;35;79;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
7;85.35769;342.9949;28;55;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;1.188979;15.0;2.0;26.4503;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
5;127.6506;560.3008;31;54;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;4.691194;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
9;77.49901;400.9998;24;46;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;3.665579;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
10;109.1537;502.0;28;53;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;2.0;27.132270000000002;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
2;29.48048;238.9996;6;14;17;0;1;212.1012;0.03423861;1.041402;4;4;4;4;16.0;3.969987;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;61.721219999999995;441.6999;16;34;7;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;2.0;25.62009;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;100.8351;923.1069;39;97;1;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;3.870653;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
8;84.13789;456.9805;20;56;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;3.291693;15.0;2.0;29.67738;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
2;79.17873;327.5996;17;58;0;1;2;422.8975;0.007807532;1.201791;5;3;3;4;14.75;2.526027;15.0;2.0;30.0;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
6;69.58034;471.3999;23;59;0;1;2;422.8975;0.007807532;1.201791;4;3;4;4;14.5;2.11964;15.0;2.0;30.0;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
6;59.681180000000005;576.2574;18;53;0;1;3;241.1087;0.03132493;0.9042872999999999;5;4;3;4;16.25;1.0;15.0;2.0;30.0;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
10;55.301069999999996;692.6894;18;57;6;0;3;241.1087;0.03132493;0.9042872999999999;4;4;4;4;16.0;5.0;15.920670000000001;12.0;25.30067;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
3;103.6946;401.9999;26;53;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;3.071862;15.0;2.0;22.71084;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
6;67.18074;256.3995;20;46;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;2.224855;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
9;141.7135;479.9001;34;65;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
7;56.70111;417.7997;15;34;11;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;5.0;15.0;2.0;20.6999;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
9;103.9346;741.3698;27;55;2;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;4.685154;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
7;61.201209999999996;341.9998;12;54;0;1;3;167.3578;0.03786918;1.077184;5;5;2;4;15.75;3.093697;15.0;2.0;28.016579999999998;6.0;4.236935288300244;16.215649292729093;6.872284651726023;29.26650084481297;4.313119494726679;4.261492118208462;16.690119190695082;6.680774521269117;29.059151269922943;4.451926431614546
4;72.73980999999999;240.6089;21;45;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;2.674782;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
6;78.41885;258.6995;21;46;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;3.722722;15.0;2.0;24.56439;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
7;38.8407;177.7999;11;24;13;0;5;473.5743;0.007544647;1.154614;4;3;4;5;15.75;5.0;15.0;2.0;19.29296;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
8;99.07539;306.1996;28;45;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;4.706331;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
