session id;brick height;paddle speed;ball speed;paddle length;ball size;time;paddle distance;ballHits;ballBounces;amount of bricks;win/lose;type of personality;playerAPM;playerReactionTime;playerPaddleSafety;GEQ - content;GEQ - skillful;GEQ - occupied;GEQ - difficulty;satisfaction
4;3.881822;15;2.914464;30;2.074898;4.359997;58.20002;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
5;2.142141;15;5.391915;30;2;3.479997;49.60001;1;5;24;0;3;194.3887;0.0321772;1.001356;3;5;2;3;12.25
6;1.433097;15;3.53661;30;5.866853;11.56007;143.3;5;8;22;0;3;194.3887;0.0321772;1.001356;2;2;2;3;8.5
7;5;15;2;28.55519;5.25612;68.32055;783.0016;27;24;13;0;3;194.3887;0.0321772;1.001356;3;2;4;3;12.5
8;4.834731;15;2;20.94032;2.912834;7.159994;105.9;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;2;9.75
9;2.023788;15;2;30;4.253845;14.00013;152.4;3;5;24;0;3;194.3887;0.0321772;1.001356;2;1;1;2;6
10;3.482445;15;2;30;2;5.939995;65.60001;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;2;9.75
1;2.339191;35;8.074416;10;5.041598;1.159999;25;0;3;25;0;5;458.9761;0.006679907;1.126815;2;2;0;3;6
2;3.238574;15;12;30;2;7.059994;76.80002;5;10;20;0;5;458.9761;0.006679907;1.126815;2;1;4;5;11.25
3;2.987659;28.05018;11.75592;30;3.051338;0.9599996;20.51312;0;3;25;0;5;458.9761;0.006679907;1.126815;2;2;0;3;6
4;3.773617;22.89214;12;30;2;3.379997;70.9782;2;5;23;0;5;458.9761;0.006679907;1.126815;2;2;2;4;9
5;1;15;12;30;2;0.6;12.77744;0;2;26;0;5;458.9761;0.006679907;1.126815;2;2;0;2;5.5
6;2.5856;15.74315;5.447674;30;2;5.739995;74.81904;1;5;24;0;5;458.9761;0.006679907;1.126815;2;2;0;4;6.5
7;3.12417;17.63919;12;29.393;2;0.9599996;14.61555;0;2;26;0;5;458.9761;0.006679907;1.126815;2;2;0;2;5.5
8;5;19.11934;8.251897;30;2;1.839999;37.25325;0;3;25;0;5;458.9761;0.006679907;1.126815;2;2;0;3;6
9;4.93361;15;12;27.45178;2;3.079998;28.89943;1;4;25;0;5;458.9761;0.006679907;1.126815;2;3;1;4;8.5
10;4.591412;18.15527;2.511346;30;4.132784;52.021;719.1951;12;27;17;0;5;458.9761;0.006679907;1.126815;2;1;4;5;11.25
1;2.087665;35;9.167593;10;4.722791;0.9399996;24.41068;0;3;25;0;4;172.931;0.009915123;1.261978;3;2;1;2;8.5
2;4.541645;22.20423;7.200754;30;2.016731;1.959999;23.40495;0;4;25;0;4;172.931;0.009915123;1.261978;3;2;1;2;8.5
3;2.706413;15;9.900343;30;2;1.08;24.82578;0;2;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
4;1;15;8.271737;30;2;0.8799997;10.5731;0;2;26;0;4;172.931;0.009915123;1.261978;3;2;1;1;7.5
5;1.838039;23.71554;12;30;2;0.7599998;6.599999;0;2;26;0;4;172.931;0.009915123;1.261978;3;3;1;1;9
6;4.624844;30.68575;9.573835;30;6;1.419999;25.71494;0;3;25;0;4;172.931;0.009915123;1.261978;3;2;1;2;8.5
7;5;15;7.68422;30;2;8.320001;112.8774;2;6;24;0;4;172.931;0.009915123;1.261978;3;2;1;3;9.5
8;3.035523;15;2;30;2.902962;27.64044;181.1;5;11;21;0;4;172.931;0.009915123;1.261978;3;1;3;4;10
9;5;15;5.680958;30;5.141096;12.32009;157.1;4;9;22;0;4;172.931;0.009915123;1.261978;3;0;3;5;9.5
10;5;15;3.405612;30;6;19.58026;185.5999;3;8;23;0;4;172.931;0.009915123;1.261978;3;3;2;4;12.5
1;3.500056;35;2;10;3.679761;20.88029;630.4996;4;5;23;0;6;380.905;0.009417377;1.263968;2;1;2;4;8.25
2;5;15;2;23.98319;2;19.68026;168.6;2;7;23;0;6;380.905;0.009417377;1.263968;2;3;1;4;8.5
3;5;15;2;30;3.296542;15.44016;116.7001;5;7;23;0;6;380.905;0.009417377;1.263968;1;1;3;5;8.5
4;1;15;2;30;3.746653;26.62042;240.3999;9;15;18;0;6;380.905;0.009417377;1.263968;2;2;4;5;12
5;1.254153;15;5.681018;30;4.886063;10.30005;85.90002;5;11;19;0;6;380.905;0.009417377;1.263968;3;4;4;5;15
6;3.238593;15;9.190165;30;3.859413;4.259997;46.10001;1;5;25;0;6;380.905;0.009417377;1.263968;2;2;1;4;7.75
7;1.622269;17.41649;12;30;2;0.7199998;13.62161;0;2;26;0;6;380.905;0.009417377;1.263968;2;2;0;2;5.5
8;1.571146;15;12;28.36422;2;0.6799999;6.55167;0;2;26;0;6;380.905;0.009417377;1.263968;2;3;0;2;6.25
9;1;15.20618;12;30;2;1.339999;10.60309;1;4;24;0;6;380.905;0.009417377;1.263968;2;3;2;4;9.75
10;1.825456;20.81655;12;30;2;8.940015;129.7796;5;12;20;0;6;380.905;0.009417377;1.263968;2;1;4;5;11.25
1;1;35;2;10;3.245306;12.7001;370.1387;2;6;23;0;1;214.7455;0.03755155;1.075172;2;2;0;4;6.5
2;4.656726;15;8.121761;30;3.308189;10.88006;128.9;3;12;22;0;1;214.7455;0.03755155;1.075172;2;2;2;5;9.5
3;5;15;3.899623;30;2.511261;21.5403;241.8999;2;8;23;0;1;214.7455;0.03755155;1.075172;3;2;1;4;9.25
4;5;15;2;24.46636;2;13.56012;179.7;1;4;25;0;1;214.7455;0.03755155;1.075172;2;2;0;4;6.5
5;3.35814;15;12;30;2;1.02;15.8;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
6;2.691417;15;12;30;2.935192;0.8799997;9.299998;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
7;3.413165;15;5.082524;27.94806;6;22.12032;236.4999;5;16;19;0;1;214.7455;0.03755155;1.075172;4;3;4;5;15.75
8;4.242615;15;2;30;5.519122;19.50026;263.3998;2;4;24;0;1;214.7455;0.03755155;1.075172;2;2;1;4;7.75
9;3.745121;15;2;30;2;12.24009;154.9;1;4;25;0;1;214.7455;0.03755155;1.075172;2;2;0;4;6.5
10;3.197857;15;11.1342;30;2.78156;1.04;24.2;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
1;1;35;2;10;2.110774;8.099996;250.1;1;4;25;0;2;397.4984;0.009796236;1.207537;3;2;3;2;9.25
2;3.846512;15;2.570647;30;5.862597;52.041;530.7;19;34;9;0;2;397.4984;0.009796236;1.207537;4;1;3;3;9.75
3;1.758117;15;4.308396;30;2.853167;30.90052;345.3999;7;30;12;0;2;397.4984;0.009796236;1.207537;5;3;4;3;14
4;2.499151;15;2;30;3.017187;14.96015;155.6;2;5;24;0;2;397.4984;0.009796236;1.207537;3;2;2;1;7.5
5;2.270175;15;6.893683;30;4.675133;14.12013;167.4;8;18;17;0;2;397.4984;0.009796236;1.207537;4;2;3;3;11.25
6;1;15;12;30;3.275034;15.60017;195.4;7;22;15;0;2;397.4984;0.009796236;1.207537;4;3;5;4;15
7;1.691018;15;2;30;2;8.340001;108.2;1;3;25;0;2;397.4984;0.009796236;1.207537;3;2;3;2;9.25
8;1.70256;15;2;28.07628;6;35.00061;362.5998;18;11;20;0;2;397.4984;0.009796236;1.207537;2;1;3;2;7
9;5;15;2;30;2.038137;7.459994;93.80003;0;3;25;0;2;397.4984;0.009796236;1.207537;3;2;3;2;9.25
10;3.271034;18.84708;2.785575;30;4.012658;27.78045;368.1036;6;13;19;0;2;397.4984;0.009796236;1.207537;4;1;3;1;7.25
1;1.110884;35;6.705709;10;3.4265;1.06;32.30897;0;2;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
2;1.490018;15;6.906234;30;2.51683;1.159999;34.80001;0;2;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
3;1.727571;15;4.520723;30;2;5.759995;72.20003;1;4;25;0;3;190.6231;0.03504384;1.054185;3;4;1;3;10.25
4;4.681317;15;2;30;2.340169;76.69914;631.5006;12;25;13;0;3;190.6231;0.03504384;1.054185;4;1;2;2;10.25
5;3.622033;15;7.6983;10;3.087323;1.579999;33.00001;0;3;25;0;3;190.6231;0.03504384;1.054185;3;4;1;2;9.75
6;1;15;6.39487;30;4.200349;2.659998;32.5;1;4;24;0;3;190.6231;0.03504384;1.054185;3;5;2;3;12.25
7;5;15;2;30;3.358724;15.06015;180.6;1;4;25;0;3;190.6231;0.03504384;1.054185;3;4;2;3;11.5
8;4.023946;15;2;20.52226;4.28531;21.6203;261.3999;7;7;23;0;3;190.6231;0.03504384;1.054185;2;2;3;3;9.75
9;2.700895;15;2.764853;30;2;10.58005;125.1;1;4;25;0;3;190.6231;0.03504384;1.054185;3;4;1;3;10.25
10;3.079462;15;5.674217;30;5.255458;1.879999;12.8;0;2;26;0;3;190.6231;0.03504384;1.054185;3;3;0;1;7.25
1;3.508304;35;2;10;3.044667;18.22023;631.7998;3;5;24;0;5;388.7137;0.009281365;1.062838;2;1;1;4;7
2;2.423881;15;2;26.85612;4.670579;26.04041;295.4999;6;17;16;0;5;388.7137;0.009281365;1.062838;2;3;4;5;12.75
3;4.542716;15;2;30;3.516364;30.44051;303.0998;5;14;20;0;5;388.7137;0.009281365;1.062838;3;2;4;4;13
4;2.043495;15;2;30;2.543548;21.72031;236.0999;3;9;22;0;5;388.7137;0.009281365;1.062838;2;2;2;4;9
5;4.387043;15;2.656474;30;2.597318;36.26064;398.8998;7;11;20;0;5;388.7137;0.009281365;1.062838;2;0;4;4;10
6;3.621937;15;6.412745;22.84432;6;16.10018;154.9;3;8;24;0;5;388.7137;0.009281365;1.062838;2;2;2;4;9
7;1.870932;15;8.418712;30;2.234185;3.199998;36.00001;1;5;24;0;5;388.7137;0.009281365;1.062838;2;2;1;4;7.75
8;1.6597;15;6.52161;30;2;6.079995;63.80002;2;6;24;0;5;388.7137;0.009281365;1.062838;2;2;1;5;8.25
9;2.926521;15;6.203476;30;3.875224;9.040017;102.7;3;7;23;0;5;388.7137;0.009281365;1.062838;2;2;1;5;8.25
10;1;15;3.01863;30;4.813109;14.64015;168;20;7;22;0;5;388.7137;0.009281365;1.062838;1;0;3;5;7.75
1;3.404734;35;3.61463;10;6;2.999998;90.8;1;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;3;4.5
2;5;15;12;30;4.466626;6.739995;95.70003;2;10;22;0;1;172.5737;0.03319016;1.161863;1;2;2;5;8
3;5;15;9.732507;30;5.755991;1.479999;27.4;1;3;25;0;1;172.5737;0.03319016;1.161863;1;2;2;4;7.5
4;4.390244;15;12;30;3.625758;1.14;18.40001;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
5;3.397001;31.84788;9.405302;30;4.090745;1.239999;23.34788;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
6;2.183772;15;12;30;2.946351;0.7999998;17.9;0;3;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
7;1.393552;15;12;30;5.996437;5.819995;74.40002;4;14;20;0;1;172.5737;0.03319016;1.161863;1;2;4;5;10.5
8;3.360364;15;12;30;3.600253;0.9599996;7.699998;0;2;26;0;1;172.5737;0.03319016;1.161863;1;3;0;2;4.75
9;1.616633;15;12;30;4.267118;9.460027;93.50004;7;17;16;0;1;172.5737;0.03319016;1.161863;2;3;4;5;12.75
10;3.379947;15;2;17.58933;6;24.32037;201.0999;8;6;23;0;1;172.5737;0.03319016;1.161863;3;1;3;5;11.5
1;1.785893;35;2;10;5.560035;15.38016;518.9;3;8;23;0;2;397.9774;0.005428081;1.258794;3;2;4;1;8.5
2;5;15;2;30;5.067726;41.74076;408.0998;11;22;17;0;2;397.9774;0.005428081;1.258794;2;1;2;3;7.75
3;5;15;8.007136;27.02102;2;16.48019;190.5;4;13;22;0;2;397.9774;0.005428081;1.258794;3;2;4;2;9.75
4;4.789125;15;8.540882;30;3.647471;17.70021;222.8999;7;18;17;0;2;397.9774;0.005428081;1.258794;4;2;5;3;12.25
5;1.732471;15;3.193596;30;2.909593;2.559998;27.5;0;2;26;0;2;397.9774;0.005428081;1.258794;3;2;3;1;8
6;2.624192;15;6.401149;30;2;57.96114;517.0998;17;35;8;0;2;397.9774;0.005428081;1.258794;3;2;3;3;10.5
7;2.794177;15;2;30;2.089405;29.78049;349.3998;8;14;19;0;2;397.9774;0.005428081;1.258794;3;1;3;2;7.75
8;5;15;3.415448;30;2.741841;14.44014;123.9;2;7;23;0;2;397.9774;0.005428081;1.258794;2;2;2;2;8
9;4.641426;15;2;30;2.976977;15.56017;178.0999;1;4;25;0;2;397.9774;0.005428081;1.258794;3;2;4;2;9.75
10;2.507974;15;12;30;2.908786;0.8599997;19.1;0;2;26;0;2;397.9774;0.005428081;1.258794;3;2;3;1;8
1;3.410393;35;3.154396;10;5.288791;3.459997;104.1;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
2;3.861091;15;2;30;4.519923;44.66083;511.2999;17;25;15;0;3;194.3887;0.0321772;1.001356;3;2;4;3;12.5
3;5;15;2;30;5.033897;83.19805;973.6025;20;57;5;0;3;194.3887;0.0321772;1.001356;4;4;3;2;13.75
4;1;15;2.475438;14.44514;2;2.759998;40.9;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
5;3.357113;15;2;29.58573;3.028855;12.88011;155.7;1;4;25;0;3;194.3887;0.0321772;1.001356;3;4;1;3;10.25
6;2.975202;15;2;25.68895;4.115921;36.02063;354.4998;10;15;18;0;3;194.3887;0.0321772;1.001356;3;1;2;3;9.25
7;1.263503;15;2;21.36097;2.383857;34.7006;462.2999;8;19;16;0;3;194.3887;0.0321772;1.001356;4;2;2;2;11
8;4.390953;15;2;21.0155;4.9265;56.92111;604.5003;15;27;15;0;3;194.3887;0.0321772;1.001356;3;2;4;3;12.5
9;1;15;2;27.27172;2;10.66005;117.5;2;4;25;0;3;194.3887;0.0321772;1.001356;2;2;1;2;6.75
10;4.558609;15;2;30;2.742917;20.28027;140.4;2;5;24;0;3;194.3887;0.0321772;1.001356;3;2;1;2;8.25
1;1.424974;33.66399;7.965531;10;5.268972;0.9999996;32.2235;1;2;26;0;5;458.9761;0.006679907;1.126815;2;2;2;3;8.5
2;2.781774;20.86234;12;30;2.264844;0.8999997;12.40008;0;3;26;0;5;458.9761;0.006679907;1.126815;2;2;0;2;5.5
3;3.332164;15;9.554065;30;2;2.879998;29.44753;1;4;24;0;5;458.9761;0.006679907;1.126815;2;2;1;4;7.75
4;2.869452;16.93381;12;30;2;0.9199997;13.65418;0;3;26;0;5;458.9761;0.006679907;1.126815;2;2;0;2;5.5
5;2.293932;15;12;30;4.829905;1.719999;19.66411;1;3;25;0;5;458.9761;0.006679907;1.126815;2;2;2;4;9
6;1;15;12;30;2;5.019996;68.25193;3;9;23;0;5;458.9761;0.006679907;1.126815;2;2;3;5;10.75
7;4.065436;15;8.72249;30;5.445129;49.90095;547;15;44;7;0;5;458.9761;0.006679907;1.126815;4;2;4;5;15
8;2.993708;15;2;26.08183;3.133556;9.680032;104.4;1;5;24;0;5;458.9761;0.006679907;1.126815;2;2;0;4;6.5
9;4.39536;15;9.586769;27.43931;3.1451;10.04004;111.5;3;11;21;0;5;458.9761;0.006679907;1.126815;2;2;2;5;9.5
10;1.838394;15.73994;12;30;2.264473;5.319996;74.11938;1;6;25;0;5;458.9761;0.006679907;1.126815;2;2;0;4;6.5
1;1.738253;33.53278;3.232947;10;5.390548;45.00084;1370.109;16;20;16;0;4;172.931;0.009915123;1.261978;2;0;2;5;8
2;4.514665;15;9.116364;10.2133;2.67858;7.479994;94.27299;2;8;24;0;4;172.931;0.009915123;1.261978;3;2;3;4;11.5
3;4.857794;15;2;30;3.234894;59.32117;596.4001;10;23;15;0;4;172.931;0.009915123;1.261978;3;0;3;4;8.5
4;3.070905;15;2;21.32731;6;9.300023;89.70002;2;3;25;0;4;172.931;0.009915123;1.261978;2;2;1;3;8.5
5;3.760607;15;4.964863;30;6;4.559997;35.00001;1;4;25;0;4;172.931;0.009915123;1.261978;3;3;2;2;10.5
6;3.471754;15;12;25.69769;5.362763;3.059998;28.6;2;5;23;0;4;172.931;0.009915123;1.261978;3;2;3;3;10.5
7;3.833734;15;12;30;2;13.94013;174;6;17;18;0;4;172.931;0.009915123;1.261978;4;1;3;5;12
8;1.704452;15;3.911657;30;3.196014;5.839995;62.40001;1;4;25;0;4;172.931;0.009915123;1.261978;3;2;1;3;9.5
9;1.071559;15;12;30;2.298959;1.459999;10.6;1;4;24;0;4;172.931;0.009915123;1.261978;3;3;3;3;12
10;2.314945;15;12;30;2;3.879997;53.10002;1;5;25;0;4;172.931;0.009915123;1.261978;3;2;2;3;10
1;1.656976;29.48875;2;10;6;8.139997;175.7121;3;5;24;0;6;380.905;0.009417377;1.263968;2;1;1;5;7.5
2;4.698129;15;6.860814;30;2;13.28011;93.40801;4;11;22;0;6;380.905;0.009417377;1.263968;2;2;3;5;10.75
3;1.950227;15;12;30;6;2.519998;29.19204;1;5;25;0;6;380.905;0.009417377;1.263968;2;2;1;4;7.75
4;4.907024;19.42715;7.82424;30;4.237445;31.24052;411.2887;7;24;17;0;6;380.905;0.009417377;1.263968;4;2;4;5;15
5;3.420916;15;2;30;5.173077;14.06013;141.5146;3;4;25;0;6;380.905;0.009417377;1.263968;2;1;1;4;7
6;5;15;2.324282;30;3.528731;78.93877;649.001;21;49;5;0;6;380.905;0.009417377;1.263968;3;2;4;5;13.5
7;3.628634;15;2;30;3.236718;68.74048;467.2998;10;18;15;0;6;380.905;0.009417377;1.263968;3;2;4;4;13
8;2.903704;15;2;30;5.464342;23.90036;187.7;7;14;16;0;6;380.905;0.009417377;1.263968;3;3;4;5;14.25
9;5;15;9.171736;30;4.568035;1.579999;14.00001;0;3;26;0;6;380.905;0.009417377;1.263968;2;3;0;2;6.25
10;5;15;9.850355;30;3.026297;7.699994;65.00002;4;9;22;0;6;380.905;0.009417377;1.263968;2;2;4;5;12
1;3.142176;35;7.891013;10;5.832943;1.319999;34.9;0;3;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
2;1;15;5.397177;30;2;1.279999;18.1;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
3;1.170173;16.07658;12;30;3.49365;0.6199999;9.43829;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
4;2.347852;15;7.998216;30;3.14784;2.219999;29.35073;1;5;24;0;1;214.7455;0.03755155;1.075172;1;2;2;4;7.5
5;1;15;9.29239;30;3.883781;0.7199998;13.1;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
6;1;16.14534;12;30;5.400472;0.54;9.689417;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
7;1.667351;15;4.363534;30;2;1.879999;28.65814;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
8;1;15;5.103368;30;4.804307;22.32032;232.1686;10;23;14;0;1;214.7455;0.03755155;1.075172;4;2;5;5;16.25
9;4.295749;15;2;30;4.81013;36.92065;420.7999;9;20;15;0;1;214.7455;0.03755155;1.075172;5;2;4;5;16.5
10;4.815253;15;2.873392;30;6;47.96091;506.9999;13;27;12;0;1;214.7455;0.03755155;1.075172;5;1;4;5;15.75
1;2.903302;31.20683;2;10;3.691522;10.58005;172.4548;1;5;24;0;2;397.4984;0.009796236;1.207537;3;2;3;2;9.25
2;4.883525;15;4.603682;30;2;17.68021;168.2379;4;10;21;0;2;397.4984;0.009796236;1.207537;2;3;2;1;8.25
3;1;15;12;30;6;1.439999;11.2;2;4;24;0;2;397.4984;0.009796236;1.207537;2;2;1;1;6.25
4;2.123228;15;12;30;2.633396;10.70006;148.6;3;13;21;0;2;397.4984;0.009796236;1.207537;3;3;4;3;12.5
5;2.511103;15;4.936699;30;2.493516;4.239997;47;1;3;25;0;2;397.4984;0.009796236;1.207537;3;3;3;1;9.5
6;1;15.06236;12;30;2;1.999999;25.17234;2;4;24;0;2;397.4984;0.009796236;1.207537;3;2;2;1;7.5
7;3.118652;15;2.761787;30;2.721812;3.959997;44.71871;0;2;26;0;2;397.4984;0.009796236;1.207537;3;2;3;1;8
8;4.010197;15;12;30;5.978429;17.72021;232.0912;9;24;15;0;2;397.4984;0.009796236;1.207537;4;2;5;3;12.25
9;5;15;2;30;3.124957;99.49532;873.5023;22;39;6;0;2;397.4984;0.009796236;1.207537;3;1;1;2;6.75
10;5;15;2;29.82902;4.241204;66.96078;610.8005;14;34;12;0;2;397.4984;0.009796236;1.207537;3;2;2;2;8.75
1;1;35;2;10;2.137583;3.439997;126.1;0;2;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
2;3.777635;15;2;30;5.390274;36.02063;402.5999;7;22;16;0;3;190.6231;0.03504384;1.054185;4;3;2;3;12.25
3;4.630675;15;2;19.36389;2.393275;20.26027;225.5999;2;7;23;0;3;190.6231;0.03504384;1.054185;3;4;2;3;11.5
4;4.735309;15;2;30;3.842067;15.72017;202.1;4;8;23;0;3;190.6231;0.03504384;1.054185;2;1;3;3;9
5;4.962335;15;3.145612;27.10214;4.842478;22.70033;214.9999;5;8;23;0;3;190.6231;0.03504384;1.054185;2;1;1;2;6
6;2.042256;15;2;30;3.705584;4.299997;68.10003;0;2;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
7;1;15;8.574935;30;2;2.659998;33.7;2;5;23;0;3;190.6231;0.03504384;1.054185;3;4;2;2;11
8;1;16.09253;12;30;4.055811;1.379999;24.39252;1;3;25;0;3;190.6231;0.03504384;1.054185;3;5;2;3;12.25
9;4.482289;15;10.07736;30;3.52797;1.379999;14.0563;0;3;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
10;5;15;2.647161;30;3.478056;39.86072;423.7057;6;14;17;0;3;190.6231;0.03504384;1.054185;4;3;2;2;11.75
1;1.721011;28.08167;2;10;2.571528;8.019994;205.1672;1;4;24;0;5;388.7137;0.009281365;1.062838;2;2;0;4;6.5
2;5;15;12;30;2.724342;3.559997;43.48615;1;6;24;0;5;388.7137;0.009281365;1.062838;2;2;1;4;7.75
3;2.055977;35;7.194655;30;2.94196;9.120019;299.5;3;9;23;0;5;388.7137;0.009281365;1.062838;2;2;1;5;8.25
4;2.138017;15;2;30;2.702492;10.42005;108.0001;2;6;24;0;5;388.7137;0.009281365;1.062838;2;2;1;4;7.75
5;5;15;12;30;2;2.639998;42.20001;1;5;25;0;5;388.7137;0.009281365;1.062838;2;2;1;4;7.75
6;2.973339;15;12;30;4.769941;8.940015;112.9;8;18;17;0;5;388.7137;0.009281365;1.062838;2;2;4;5;12
7;1;15;6.812914;30;2;1.02;17.6;0;2;26;0;5;388.7137;0.009281365;1.062838;2;2;0;2;5.5
8;1;24.83269;9.517103;30;4.712578;0.6999999;10.84312;0;3;25;0;5;388.7137;0.009281365;1.062838;2;2;0;3;6
9;3.004642;15;10.53873;30;3.178482;1.06;14.97992;0;2;26;0;5;388.7137;0.009281365;1.062838;2;2;0;2;5.5
10;5;15.54013;9.698284;30;2;3.499997;49.31797;1;5;24;0;5;388.7137;0.009281365;1.062838;2;2;1;4;7.75
1;4.353086;35;5.785616;10;3.034453;2.319999;79.59382;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
2;5;15;9.25539;30;5.898056;15.72017;190.7999;6;17;20;0;1;172.5737;0.03319016;1.161863;2;1;4;5;11.25
3;1.6543;15;7.282737;30;4.025873;2.959998;34;1;6;24;0;1;172.5737;0.03319016;1.161863;1;2;1;4;6.25
4;3.187911;15;9.66951;27.59935;2;1.199999;19.6;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
5;3.768777;15;3.223577;30;4.789592;15.90017;172.7;5;13;19;0;1;172.5737;0.03319016;1.161863;3;3;4;5;14.25
6;3.040893;15;2;30;4.458134;5.219996;75.30003;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;3;4.5
7;3.295808;15;2.505689;30;2;9.680032;120;1;3;25;0;1;172.5737;0.03319016;1.161863;1;2;0;4;5
8;1;15;5.40802;30;2;1.299999;14.8;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
9;1.630681;27.14116;6.972611;30;2;1.199999;35.82491;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
10;4.281962;15;7.940859;30;2.789084;5.599996;67.75697;2;5;24;0;1;172.5737;0.03319016;1.161863;1;2;1;5;6.75
1;1;35;2;10;3.965895;18.70024;606.9998;8;6;22;0;2;397.9774;0.005428081;1.258794;2;0;3;2;5.5
2;1.930182;15;2;16.05796;4.299512;20.36028;217.3999;18;8;23;0;2;397.9774;0.005428081;1.258794;2;1;3;2;7
3;5;15;4.572036;30;2.536019;13.06011;137.8;4;7;24;0;2;397.9774;0.005428081;1.258794;2;1;2;2;6.5
4;1;18.87274;12;30;4.280754;2.999998;47.00911;3;8;21;0;2;397.9774;0.005428081;1.258794;3;3;4;1;10
5;2.491307;15;11.48662;30;2.331136;12.7401;161.0636;3;16;20;0;2;397.9774;0.005428081;1.258794;3;2;3;2;9.25
6;1.281432;15;4.514567;30;2;1.699999;29;0;2;26;0;2;397.9774;0.005428081;1.258794;3;2;3;1;8
7;3.870086;16.5377;8.243197;30;2;1.579999;28.51449;0;2;26;0;2;397.9774;0.005428081;1.258794;3;2;3;1;8
8;1.873715;19.49432;12;26.84983;3.109441;0.7599998;13.62787;0;2;26;0;2;397.9774;0.005428081;1.258794;3;2;3;1;8
9;2.833114;35;12;30;3.717738;6.319995;196.5129;1;8;25;0;2;397.9774;0.005428081;1.258794;3;2;3;2;9.25
10;3.688935;15;8.322487;30;6;31.52053;389.8998;9;29;16;0;2;397.9774;0.005428081;1.258794;4;2;5;4;13.5
1;5;35;2;10;3.925105;41.24075;1099.399;5;14;22;0;3;194.3887;0.0321772;1.001356;3;3;2;2;10.25
2;2.316665;15;5.096224;10;6;6.539995;87.90003;2;5;24;0;3;194.3887;0.0321772;1.001356;3;4;2;3;11.5
3;2.147874;15;12;30;3.573079;0.6799999;11.6;0;3;25;0;3;194.3887;0.0321772;1.001356;3;4;1;2;9.75
4;1.22905;24.91879;12;30;2.008175;0.6599999;14.08538;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
5;5;23.28578;12;30;5.040369;1.219999;32.03474;0;3;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
6;1;15;6.654172;30;2.17639;1.06;17.10001;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
7;5;15;12;28.73689;3.046897;4.399997;66.50001;1;7;25;0;3;194.3887;0.0321772;1.001356;3;4;1;2;9.75
8;1;15;2;30;2;3.459997;44.50001;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
9;1;15;8.073282;30;2;0.8999997;4.799999;0;2;26;0;3;194.3887;0.0321772;1.001356;3;3;0;1;7.25
10;2.471552;32.58283;7.791789;30;3.949309;1.239999;29.26958;0;3;25;0;3;194.3887;0.0321772;1.001356;3;4;1;2;9.75
1;1;30.16085;2.387035;10;2;2.879998;83.94562;0;2;26;0;5;458.9761;0.006679907;1.126815;2;2;0;2;5.5
2;5;18.06452;4.779999;30;6;42.46078;583.4673;10;28;16;0;5;458.9761;0.006679907;1.126815;2;1;4;5;11.25
3;3.068655;15;5.946698;30;4.476691;6.459995;66.56452;2;6;23;0;5;458.9761;0.006679907;1.126815;2;2;1;5;8.25
4;5;15;12;30;3.541917;4.399997;66.10003;1;7;25;0;5;458.9761;0.006679907;1.126815;2;2;1;4;7.75
